,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,variable,Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),Emissions (kt CO2),,,,,,,,,
,,E01023291,1.561,1.677,0.000,0.000,3.238,1.291,1.340,0.000,0.025,2.657,1.492,1.647,0.000,0.025,3.164,1.321,1.151,0.000,0.025,2.497,0.060,0.040,0.000,0.007,0.106,0.082,0.016,0.000,0.007,0.104,0.058,0.010,0.000,0.007,0.075,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023292,1.594,1.675,0.000,0.000,3.268,1.267,1.308,0.000,0.026,2.602,1.466,1.623,0.000,0.026,3.115,1.303,1.127,0.000,0.026,2.456,0.059,0.040,0.000,0.007,0.106,0.080,0.014,0.000,0.007,0.101,0.058,0.010,0.000,0.007,0.074,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023293,1.448,0.578,0.000,0.000,2.027,1.292,0.337,0.000,0.093,1.722,1.445,0.429,0.000,0.093,1.967,1.326,0.290,0.000,0.093,1.709,0.061,0.009,0.000,0.026,0.096,0.084,0.045,0.000,0.026,0.155,0.059,0.017,0.000,0.026,0.102,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023294,1.917,0.095,0.000,0.000,2.012,1.502,0.072,0.000,0.095,1.668,1.739,0.089,0.000,0.095,1.922,1.560,0.063,0.000,0.095,1.717,0.073,0.003,0.000,0.026,0.102,0.094,0.002,0.000,0.026,0.122,0.072,0.001,0.000,0.026,0.099,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023295,1.104,0.202,0.000,0.000,1.305,1.032,0.162,0.000,0.089,1.283,1.131,0.197,0.000,0.089,1.417,1.059,0.140,0.000,0.089,1.288,0.049,0.006,0.000,0.024,0.079,0.069,0.001,0.000,0.024,0.095,0.048,0.001,0.000,0.024,0.074,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023296,1.438,0.007,0.000,0.000,1.445,1.320,0.005,0.000,0.092,1.417,1.451,0.007,0.000,0.092,1.549,1.357,0.005,0.000,0.092,1.453,0.063,0.000,0.000,0.025,0.089,0.088,0.000,0.000,0.025,0.114,0.062,0.000,0.000,0.025,0.087,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023297,1.019,0.001,0.000,0.000,1.020,0.958,0.001,0.000,0.086,1.044,1.042,0.001,0.000,0.086,1.129,0.977,0.000,0.000,0.086,1.064,0.045,0.000,0.000,0.024,0.069,0.066,0.000,0.000,0.024,0.089,0.044,0.000,0.000,0.024,0.068,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023298,1.261,0.121,0.000,0.000,1.382,1.183,0.074,0.000,0.091,1.348,1.295,0.096,0.000,0.091,1.481,1.214,0.064,0.000,0.091,1.368,0.057,0.002,0.000,0.025,0.084,0.080,0.008,0.000,0.025,0.112,0.055,0.003,0.000,0.025,0.083,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023299,1.269,0.257,0.000,0.000,1.526,1.172,0.152,0.000,0.026,1.350,1.284,0.185,0.000,0.026,1.495,1.200,0.132,0.000,0.026,1.359,0.056,0.008,0.000,0.007,0.071,0.079,0.024,0.000,0.007,0.110,0.054,0.011,0.000,0.007,0.072,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023300,1.719,0.054,0.000,0.000,1.773,1.302,0.031,0.000,0.027,1.361,1.540,0.038,0.000,0.027,1.605,1.354,0.026,0.000,0.027,1.408,0.063,0.002,0.000,0.008,0.072,0.078,0.005,0.000,0.008,0.090,0.062,0.001,0.000,0.008,0.071,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023301,2.190,0.457,0.000,0.000,2.647,1.578,0.258,0.000,0.097,1.933,1.904,0.316,0.000,0.097,2.318,1.634,0.217,0.000,0.097,1.948,0.073,0.008,0.000,0.027,0.108,0.090,0.048,0.000,0.027,0.165,0.070,0.016,0.000,0.027,0.113,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023302,1.662,0.032,0.000,0.000,1.693,1.267,0.024,0.000,0.094,1.385,1.513,0.032,0.000,0.094,1.639,1.305,0.022,0.000,0.094,1.421,0.059,0.001,0.000,0.026,0.085,0.076,0.000,0.000,0.026,0.102,0.057,0.000,0.000,0.026,0.083,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023303,1.264,0.252,0.000,0.000,1.516,1.089,0.133,0.000,0.093,1.315,1.223,0.165,0.000,0.093,1.480,1.121,0.111,0.000,0.093,1.325,0.052,0.003,0.000,0.025,0.081,0.071,0.028,0.000,0.025,0.124,0.051,0.009,0.000,0.025,0.085,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023304,1.275,0.476,0.000,0.000,1.751,1.130,0.280,0.000,0.092,1.502,1.261,0.350,0.000,0.092,1.704,1.162,0.242,0.000,0.092,1.496,0.054,0.008,0.000,0.025,0.088,0.074,0.038,0.000,0.025,0.137,0.053,0.014,0.000,0.025,0.092,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023305,1.020,1.510,0.000,0.000,2.530,0.933,1.064,0.000,0.086,2.083,1.030,1.276,0.000,0.086,2.392,0.956,0.923,0.000,0.086,1.965,0.044,0.029,0.000,0.024,0.097,0.063,0.101,0.000,0.024,0.188,0.043,0.036,0.000,0.024,0.103,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023306,1.260,0.008,0.000,0.000,1.268,1.109,0.007,0.000,0.091,1.206,1.244,0.008,0.000,0.091,1.342,1.135,0.006,0.000,0.091,1.232,0.052,0.000,0.000,0.025,0.077,0.073,0.000,0.000,0.025,0.098,0.051,0.000,0.000,0.025,0.076,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023307,1.188,0.177,0.000,0.000,1.365,1.073,0.119,0.000,0.088,1.279,1.189,0.147,0.000,0.088,1.424,1.095,0.103,0.000,0.088,1.285,0.050,0.004,0.000,0.024,0.078,0.074,0.008,0.000,0.024,0.106,0.049,0.003,0.000,0.024,0.076,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023308,1.277,0.137,0.000,0.000,1.414,1.200,0.098,0.000,0.025,1.323,1.315,0.120,0.000,0.025,1.461,1.226,0.085,0.000,0.025,1.335,0.057,0.003,0.000,0.007,0.067,0.081,0.004,0.000,0.007,0.092,0.055,0.002,0.000,0.007,0.064,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023309,1.230,0.175,0.000,0.000,1.405,1.135,0.123,0.000,0.090,1.349,1.245,0.151,0.000,0.090,1.487,1.162,0.106,0.000,0.090,1.358,0.053,0.004,0.000,0.025,0.082,0.076,0.007,0.000,0.025,0.108,0.052,0.003,0.000,0.025,0.080,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023310,2.709,0.207,0.000,0.000,2.916,2.082,0.132,0.000,0.104,2.318,2.424,0.163,0.000,0.104,2.691,2.161,0.113,0.000,0.104,2.378,0.099,0.004,0.000,0.029,0.131,0.128,0.013,0.000,0.029,0.170,0.097,0.004,0.000,0.029,0.130,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023311,1.724,0.265,0.000,0.000,1.990,1.439,0.146,0.000,0.094,1.679,1.651,0.180,0.000,0.094,1.925,1.476,0.124,0.000,0.094,1.694,0.066,0.005,0.000,0.026,0.097,0.092,0.025,0.000,0.026,0.143,0.065,0.008,0.000,0.026,0.099,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023312,1.404,0.159,0.000,0.000,1.563,1.163,0.094,0.000,0.022,1.279,1.350,0.117,0.000,0.022,1.490,1.190,0.080,0.000,0.022,1.292,0.053,0.003,0.000,0.006,0.062,0.072,0.012,0.000,0.006,0.091,0.051,0.004,0.000,0.006,0.061,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023313,1.319,0.156,0.000,0.000,1.475,1.240,0.090,0.000,0.092,1.422,1.357,0.113,0.000,0.092,1.561,1.267,0.077,0.000,0.092,1.436,0.059,0.003,0.000,0.025,0.086,0.084,0.012,0.000,0.025,0.121,0.057,0.004,0.000,0.025,0.087,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023314,1.262,0.292,0.000,0.000,1.554,1.124,0.240,0.000,0.087,1.450,1.262,0.291,0.000,0.087,1.639,1.151,0.207,0.000,0.087,1.445,0.053,0.009,0.000,0.024,0.085,0.074,0.000,0.000,0.024,0.098,0.052,0.001,0.000,0.024,0.076,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023315,1.274,0.165,0.000,0.000,1.439,1.178,0.094,0.000,0.024,1.297,1.295,0.118,0.000,0.024,1.437,1.202,0.080,0.000,0.024,1.306,0.055,0.003,0.000,0.007,0.064,0.080,0.014,0.000,0.007,0.101,0.053,0.005,0.000,0.007,0.064,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023316,1.093,0.041,0.000,0.000,1.134,1.008,0.031,0.000,0.020,1.059,1.119,0.041,0.000,0.020,1.181,1.030,0.028,0.000,0.020,1.078,0.047,0.001,0.000,0.006,0.054,0.067,0.000,0.000,0.006,0.072,0.046,0.000,0.000,0.006,0.051,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023317,2.459,0.283,0.000,0.000,2.742,1.925,0.187,0.000,0.038,2.151,2.227,0.230,0.000,0.038,2.495,1.985,0.160,0.000,0.038,2.183,0.090,0.006,0.000,0.010,0.107,0.121,0.016,0.000,0.010,0.148,0.088,0.005,0.000,0.010,0.104,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023318,1.221,0.023,0.000,0.000,1.244,1.131,0.019,0.000,0.024,1.174,1.242,0.023,0.000,0.024,1.288,1.157,0.016,0.000,0.024,1.197,0.053,0.001,0.000,0.007,0.061,0.076,0.000,0.000,0.007,0.082,0.052,0.000,0.000,0.007,0.059,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023319,1.355,0.094,0.000,0.000,1.449,1.213,0.076,0.000,0.025,1.314,1.343,0.094,0.000,0.025,1.462,1.239,0.066,0.000,0.025,1.329,0.057,0.003,0.000,0.007,0.066,0.081,0.000,0.000,0.007,0.088,0.055,0.000,0.000,0.007,0.062,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023320,3.764,4.601,0.000,0.000,8.365,2.386,3.015,0.000,0.042,5.443,2.980,3.719,0.000,0.042,6.741,2.487,2.559,0.000,0.042,5.089,0.104,0.116,0.000,0.012,0.232,0.122,0.268,0.000,0.012,0.402,0.100,0.143,0.000,0.012,0.255,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023321,2.432,0.254,0.000,0.000,2.686,1.857,0.175,0.000,0.035,2.067,2.214,0.221,0.000,0.035,2.470,1.908,0.154,0.000,0.035,2.096,0.085,0.008,0.000,0.010,0.102,0.112,0.009,0.000,0.010,0.131,0.082,0.003,0.000,0.010,0.095,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023322,2.069,1.121,0.000,0.000,3.191,1.603,0.845,0.000,0.030,2.478,1.868,1.097,0.000,0.030,2.995,1.655,0.716,0.000,0.030,2.401,0.072,0.026,0.000,0.008,0.107,0.095,0.024,0.000,0.008,0.128,0.070,0.013,0.000,0.008,0.092,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023323,2.090,1.543,0.000,0.000,3.633,1.522,0.941,0.000,0.033,2.495,1.795,1.197,0.000,0.033,3.025,1.584,0.793,0.000,0.033,2.409,0.074,0.025,0.000,0.009,0.108,0.094,0.108,0.000,0.009,0.211,0.072,0.033,0.000,0.009,0.114,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023324,0.929,0.292,0.000,0.000,1.221,0.894,0.240,0.000,0.020,1.154,0.966,0.291,0.000,0.020,1.277,0.915,0.207,0.000,0.020,1.143,0.043,0.009,0.000,0.006,0.057,0.061,0.000,0.000,0.006,0.067,0.042,0.001,0.000,0.006,0.049,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023325,1.188,0.579,0.000,0.000,1.767,1.025,0.479,0.000,0.092,1.596,1.152,0.583,0.000,0.092,1.827,1.059,0.413,0.000,0.092,1.563,0.050,0.017,0.000,0.025,0.092,0.067,0.002,0.000,0.025,0.094,0.050,0.003,0.000,0.025,0.078,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023326,1.333,0.459,0.000,0.000,1.792,1.182,0.387,0.000,0.093,1.662,1.307,0.469,0.000,0.093,1.869,1.219,0.334,0.000,0.093,1.646,0.057,0.014,0.000,0.026,0.096,0.079,0.000,0.000,0.026,0.105,0.056,0.002,0.000,0.026,0.083,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023327,0.587,0.189,0.013,0.000,0.790,0.543,0.099,0.085,0.021,0.748,0.269,0.106,0.182,0.021,0.578,0.254,0.080,0.096,0.021,0.451,0.026,0.004,0.009,0.006,0.045,0.017,0.011,0.026,0.006,0.059,0.012,0.007,0.017,0.006,0.041,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023328,1.043,0.083,0.000,0.000,1.125,0.959,0.046,0.000,0.020,1.025,1.047,0.057,0.000,0.020,1.125,0.983,0.040,0.000,0.020,1.043,0.046,0.002,0.000,0.006,0.054,0.066,0.007,0.000,0.006,0.079,0.045,0.002,0.000,0.006,0.053,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023329,1.012,0.049,0.000,0.000,1.061,0.952,0.026,0.000,0.020,0.998,1.035,0.031,0.000,0.020,1.086,0.974,0.021,0.000,0.020,1.015,0.045,0.001,0.000,0.005,0.051,0.065,0.006,0.000,0.005,0.076,0.044,0.002,0.000,0.005,0.052,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023330,1.390,3.906,0.000,0.000,5.296,1.203,2.108,0.000,0.026,3.337,1.361,2.643,0.000,0.026,4.030,1.235,1.797,0.000,0.026,3.057,0.056,0.065,0.000,0.007,0.128,0.078,0.379,0.000,0.007,0.464,0.055,0.159,0.000,0.007,0.221,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023331,1.236,0.114,0.000,0.000,1.350,1.134,0.056,0.000,0.025,1.214,1.234,0.070,0.000,0.025,1.329,1.163,0.047,0.000,0.025,1.235,0.054,0.001,0.000,0.007,0.062,0.078,0.013,0.000,0.007,0.098,0.054,0.004,0.000,0.007,0.065,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023332,2.531,0.205,0.000,0.000,2.736,1.967,0.120,0.000,0.037,2.124,2.311,0.149,0.000,0.037,2.497,2.030,0.102,0.000,0.037,2.170,0.092,0.004,0.000,0.010,0.107,0.119,0.020,0.000,0.010,0.149,0.091,0.007,0.000,0.010,0.108,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023333,1.943,0.263,0.000,0.000,2.206,1.513,0.209,0.000,0.032,1.755,1.751,0.260,0.000,0.032,2.043,1.570,0.182,0.000,0.032,1.785,0.072,0.008,0.000,0.009,0.088,0.096,0.001,0.000,0.009,0.107,0.071,0.001,0.000,0.009,0.081,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023334,1.433,0.719,0.000,0.000,2.152,1.317,0.412,0.000,0.029,1.758,1.443,0.512,0.000,0.029,1.983,1.347,0.352,0.000,0.029,1.728,0.063,0.011,0.000,0.008,0.082,0.089,0.060,0.000,0.008,0.156,0.061,0.020,0.000,0.008,0.089,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023335,1.296,0.000,0.000,0.000,1.296,1.222,0.000,0.000,0.026,1.248,1.318,0.000,0.000,0.026,1.344,1.250,0.000,0.000,0.026,1.276,0.059,0.000,0.000,0.007,0.066,0.084,0.000,0.000,0.007,0.092,0.058,0.000,0.000,0.007,0.065,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023336,1.824,0.322,0.000,0.000,2.146,1.509,0.159,0.000,0.032,1.699,1.726,0.201,0.000,0.032,1.959,1.554,0.135,0.000,0.032,1.720,0.071,0.003,0.000,0.009,0.083,0.095,0.037,0.000,0.009,0.141,0.069,0.012,0.000,0.009,0.090,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023337,2.061,1.534,0.000,0.000,3.596,1.549,0.864,0.000,0.029,2.442,1.831,1.049,0.000,0.029,2.909,1.596,0.726,0.000,0.029,2.351,0.070,0.030,0.000,0.008,0.108,0.092,0.167,0.000,0.008,0.266,0.068,0.065,0.000,0.008,0.141,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023338,3.648,4.752,0.000,0.000,8.399,2.385,3.255,0.000,0.041,5.681,2.980,3.990,0.000,0.041,7.011,2.457,2.642,0.000,0.041,5.139,0.109,0.117,0.000,0.011,0.237,0.125,0.297,0.000,0.011,0.433,0.104,0.274,0.000,0.011,0.390,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023339,1.097,1.321,0.000,0.000,2.418,1.016,0.644,0.000,0.024,1.684,1.106,0.803,0.000,0.024,1.932,1.052,0.549,0.000,0.024,1.626,0.050,0.011,0.000,0.007,0.067,0.070,0.067,0.000,0.007,0.143,0.049,0.051,0.000,0.007,0.106,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023340,2.570,0.181,0.000,0.000,2.750,1.691,0.090,0.000,0.030,1.812,2.100,0.114,0.000,0.030,2.243,1.751,0.077,0.000,0.030,1.858,0.073,0.003,0.000,0.008,0.085,0.091,0.019,0.000,0.008,0.118,0.070,0.006,0.000,0.008,0.085,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023341,1.567,0.166,0.000,0.000,1.733,1.332,0.086,0.000,0.027,1.446,1.513,0.108,0.000,0.027,1.648,1.367,0.073,0.000,0.027,1.467,0.062,0.002,0.000,0.007,0.072,0.086,0.017,0.000,0.007,0.111,0.061,0.006,0.000,0.007,0.074,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023342,3.305,0.311,0.000,0.000,3.616,2.434,0.250,0.000,0.109,2.792,2.916,0.305,0.000,0.109,3.329,2.512,0.216,0.000,0.109,2.836,0.111,0.009,0.000,0.030,0.150,0.143,0.002,0.000,0.030,0.174,0.108,0.001,0.000,0.030,0.140,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023343,1.975,0.063,0.000,0.000,2.038,1.535,0.034,0.000,0.028,1.597,1.758,0.043,0.000,0.028,1.829,1.596,0.029,0.000,0.028,1.653,0.072,0.001,0.000,0.008,0.081,0.098,0.006,0.000,0.008,0.111,0.070,0.002,0.000,0.008,0.080,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023344,1.491,0.128,0.000,0.000,1.618,1.320,0.083,0.000,0.097,1.500,1.490,0.108,0.000,0.097,1.695,1.349,0.071,0.000,0.097,1.517,0.062,0.002,0.000,0.027,0.091,0.084,0.006,0.000,0.027,0.116,0.060,0.002,0.000,0.027,0.089,Broxbourne,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023345,1.602,4.578,0.000,0.000,6.180,1.390,2.387,0.000,0.084,3.861,1.556,2.997,0.000,0.084,4.637,1.432,2.025,0.000,0.084,3.541,0.066,0.066,0.000,0.020,0.152,0.092,0.456,0.000,0.020,0.568,0.065,0.170,0.000,0.020,0.255,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023346,2.168,2.328,0.000,0.000,4.496,1.807,1.228,0.000,0.077,3.112,2.088,1.538,0.000,0.077,3.702,1.859,1.049,0.000,0.077,2.985,0.084,0.037,0.000,0.018,0.139,0.112,0.235,0.000,0.018,0.365,0.081,0.077,0.000,0.018,0.177,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023347,1.030,0.000,0.000,0.000,1.030,0.947,0.000,0.000,0.076,1.023,1.042,0.000,0.000,0.076,1.117,0.963,0.000,0.000,0.076,1.038,0.045,0.000,0.000,0.018,0.063,0.063,0.000,0.000,0.018,0.081,0.043,0.000,0.000,0.018,0.062,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023348,1.271,0.229,0.000,0.000,1.500,1.104,0.114,0.000,0.088,1.305,1.227,0.143,0.000,0.088,1.457,1.151,0.095,0.000,0.088,1.334,0.055,0.003,0.000,0.021,0.078,0.074,0.026,0.000,0.021,0.121,0.053,0.008,0.000,0.021,0.083,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023349,1.357,0.003,0.000,0.000,1.360,1.242,0.003,0.000,0.090,1.335,1.342,0.003,0.000,0.090,1.435,1.284,0.002,0.000,0.090,1.376,0.060,0.000,0.000,0.021,0.082,0.087,0.000,0.000,0.021,0.108,0.059,0.000,0.000,0.021,0.080,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023350,1.223,0.003,0.000,0.000,1.226,1.138,0.001,0.000,0.085,1.224,1.242,0.002,0.000,0.085,1.328,1.177,0.001,0.000,0.085,1.263,0.055,0.000,0.000,0.020,0.076,0.077,0.000,0.000,0.020,0.098,0.054,0.000,0.000,0.020,0.074,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023351,1.541,0.001,0.000,0.000,1.542,1.268,0.001,0.000,0.085,1.354,1.449,0.001,0.000,0.085,1.535,1.305,0.001,0.000,0.085,1.391,0.061,0.000,0.000,0.020,0.081,0.081,0.000,0.000,0.020,0.102,0.059,0.000,0.000,0.020,0.079,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023352,3.574,0.491,0.000,0.000,4.065,2.617,0.331,0.000,0.055,3.002,3.240,0.398,0.000,0.055,3.693,2.685,0.269,0.000,0.055,3.009,0.114,0.019,0.000,0.013,0.146,0.144,0.057,0.000,0.013,0.215,0.108,0.025,0.000,0.013,0.147,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023354,2.868,0.305,0.000,0.000,3.173,2.135,0.188,0.000,0.086,2.409,2.588,0.234,0.000,0.086,2.908,2.191,0.163,0.000,0.086,2.439,0.094,0.006,0.000,0.021,0.121,0.122,0.023,0.000,0.021,0.165,0.091,0.008,0.000,0.021,0.119,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023355,1.579,0.132,0.000,0.000,1.711,1.338,0.080,0.000,0.032,1.450,1.550,0.098,0.000,0.032,1.681,1.371,0.071,0.000,0.032,1.474,0.061,0.004,0.000,0.008,0.073,0.085,0.012,0.000,0.008,0.104,0.059,0.005,0.000,0.008,0.072,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023356,1.723,0.068,0.000,0.000,1.792,1.070,0.047,0.000,0.025,1.142,1.476,0.055,0.000,0.025,1.556,1.078,0.041,0.000,0.025,1.143,0.042,0.003,0.000,0.006,0.050,0.048,0.005,0.000,0.006,0.059,0.037,0.002,0.000,0.006,0.045,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023357,1.235,0.209,0.000,0.000,1.444,1.106,0.114,0.000,0.083,1.302,1.223,0.142,0.000,0.083,1.448,1.146,0.096,0.000,0.083,1.325,0.054,0.003,0.000,0.020,0.077,0.074,0.019,0.000,0.020,0.113,0.053,0.006,0.000,0.020,0.079,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023358,0.982,1.131,0.000,0.000,2.114,0.898,0.861,0.000,0.078,1.837,0.976,1.064,0.000,0.078,2.118,0.930,0.736,0.000,0.078,1.744,0.044,0.020,0.000,0.019,0.083,0.062,0.022,0.000,0.019,0.103,0.043,0.010,0.000,0.019,0.072,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023359,1.218,0.194,0.000,0.000,1.412,1.118,0.113,0.000,0.082,1.313,1.226,0.138,0.000,0.082,1.446,1.155,0.097,0.000,0.082,1.334,0.054,0.003,0.000,0.020,0.077,0.076,0.015,0.000,0.020,0.111,0.053,0.006,0.000,0.020,0.078,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023360,1.162,0.033,0.000,0.000,1.195,1.043,0.027,0.000,0.080,1.150,1.141,0.033,0.000,0.080,1.254,1.071,0.023,0.000,0.080,1.174,0.050,0.001,0.000,0.019,0.070,0.073,0.000,0.000,0.019,0.092,0.050,0.000,0.000,0.019,0.069,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023361,1.998,1.038,0.000,0.000,3.036,1.536,0.598,0.000,0.049,2.182,1.798,0.741,0.000,0.049,2.587,1.586,0.501,0.000,0.049,2.136,0.072,0.017,0.000,0.012,0.101,0.095,0.099,0.000,0.012,0.205,0.071,0.037,0.000,0.012,0.120,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023362,2.172,0.073,0.000,0.000,2.245,1.750,0.042,0.000,0.044,1.836,2.041,0.053,0.000,0.044,2.137,1.786,0.036,0.000,0.044,1.866,0.080,0.001,0.000,0.010,0.092,0.116,0.006,0.000,0.010,0.132,0.077,0.002,0.000,0.010,0.089,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023363,1.233,0.581,0.000,0.000,1.814,1.156,0.309,0.000,0.035,1.501,1.254,0.394,0.000,0.035,1.683,1.185,0.266,0.000,0.035,1.486,0.055,0.008,0.000,0.008,0.072,0.079,0.054,0.000,0.008,0.141,0.054,0.018,0.000,0.008,0.080,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023364,1.109,0.000,0.000,0.000,1.109,1.019,0.000,0.000,0.027,1.046,1.127,0.000,0.000,0.027,1.154,1.044,0.000,0.000,0.027,1.071,0.048,0.000,0.000,0.006,0.054,0.069,0.000,0.000,0.006,0.075,0.047,0.000,0.000,0.006,0.053,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023365,1.233,9.445,0.000,0.000,10.679,0.982,7.514,0.000,0.080,8.575,1.137,9.436,0.000,0.080,10.653,1.007,6.447,0.000,0.080,7.533,0.045,0.188,0.000,0.019,0.252,0.061,0.016,0.000,0.019,0.096,0.044,0.035,0.000,0.019,0.099,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
,,E01023366,1.181,0.266,0.000,0.000,1.447,1.103,0.129,0.000,0.083,1.315,1.199,0.159,0.000,0.083,1.441,1.138,0.110,0.000,0.083,1.330,0.053,0.003,0.000,0.020,0.076,0.075,0.029,0.000,0.020,0.124,0.053,0.010,0.000,0.020,0.083,Dacorum,Hertfordshire,Hertfordshire,EPN,,,,,
