,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,variable,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,,,,,,,,,
,,E01000068,502.00,0.00,62.45,6.46,0.00,0.00,68.91,0.00,13.93,4.95,95.85,0.00,114.73,0.00,71.18,6.18,10.42,0.00,87.78,0.00,486.46,15.54,0.00,0.00,502.00,0.00,139.43,15.35,347.22,0.00,502.00,0.00,447.27,14.76,39.97,0.00,502.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000069,517.00,0.00,63.77,5.12,0.00,0.00,68.89,0.00,13.87,4.16,96.36,0.00,114.39,0.00,73.36,4.44,13.32,0.00,91.12,0.00,504.58,12.42,0.00,0.00,517.00,0.00,151.02,13.03,352.95,0.00,517.00,0.00,456.03,10.47,50.50,0.00,517.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000070,602.00,2.97,72.61,24.56,0.00,0.00,100.15,1.11,21.98,18.62,100.87,0.00,142.58,1.35,83.80,22.60,11.78,0.00,119.53,10.85,533.15,57.99,0.00,0.00,602.00,3.38,176.34,57.62,364.66,0.00,602.00,3.16,500.15,53.70,44.99,0.00,602.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000071,884.00,64.47,117.75,70.07,0.00,0.00,252.29,24.14,44.17,60.05,125.34,0.00,253.70,29.40,150.09,39.94,18.87,0.00,238.30,180.38,577.04,126.58,0.00,0.00,884.00,66.60,238.09,168.48,410.83,0.00,884.00,61.65,672.19,85.34,64.82,0.00,884.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000072,752.00,2.82,84.77,67.41,0.00,0.00,155.00,1.06,30.08,54.52,104.76,0.00,190.41,1.29,111.67,52.22,13.42,0.00,178.59,10.04,587.01,154.95,0.00,0.00,752.00,3.12,218.14,163.57,367.18,0.00,752.00,2.88,580.95,119.02,49.16,0.00,752.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000073,642.00,2.82,75.06,11.11,0.00,0.00,89.00,1.06,17.71,8.30,111.46,0.00,138.52,1.29,87.33,9.22,14.69,0.00,112.54,10.82,603.66,27.52,0.00,0.00,642.00,3.37,189.56,26.90,422.17,0.00,642.00,3.10,558.42,22.60,57.89,0.00,642.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000074,633.00,0.00,73.89,13.90,0.00,0.00,87.78,0.00,19.16,9.27,110.03,0.00,138.47,0.00,84.78,12.82,10.33,0.00,107.93,0.00,598.09,34.91,0.00,0.00,633.00,0.00,185.57,30.09,417.34,0.00,633.00,0.00,558.79,32.34,41.87,0.00,633.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000075,635.00,0.00,73.70,26.24,0.00,0.00,99.94,0.00,20.42,18.67,111.95,0.00,151.04,0.00,86.45,23.46,12.10,0.00,122.02,0.00,570.97,64.03,0.00,0.00,635.00,0.00,167.09,58.46,409.45,0.00,635.00,0.00,531.27,56.72,47.01,0.00,635.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000076,735.00,0.00,88.26,4.91,0.00,0.00,93.18,0.00,18.66,3.49,135.86,0.00,158.01,0.00,101.04,4.54,14.83,0.00,120.42,0.00,722.74,12.26,0.00,0.00,735.00,0.00,212.68,11.23,511.09,0.00,735.00,0.00,664.89,11.23,58.89,0.00,735.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000077,615.00,0.00,74.26,4.04,0.00,0.00,78.30,0.00,14.85,3.28,115.80,0.00,133.93,0.00,85.83,2.99,13.37,0.00,102.19,0.00,604.96,10.04,0.00,0.00,615.00,0.00,171.04,10.51,433.45,0.00,615.00,0.00,555.17,7.31,52.52,0.00,615.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000078,634.00,0.00,74.38,13.74,0.00,0.00,88.11,0.00,18.07,10.38,110.02,0.00,138.47,0.00,87.06,11.92,13.50,0.00,112.48,0.00,599.87,34.13,0.00,0.00,634.00,0.00,188.19,33.32,412.49,0.00,634.00,0.00,552.03,29.07,52.90,0.00,634.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000079,624.00,2.88,81.27,14.66,0.00,0.00,98.81,1.08,29.79,10.87,100.57,0.00,142.31,1.31,95.25,12.05,13.35,0.00,121.97,10.53,578.83,34.65,0.00,0.00,624.00,3.30,220.37,33.90,366.43,0.00,624.00,3.03,542.00,28.39,50.58,0.00,624.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000080,600.00,2.83,70.80,18.22,0.00,0.00,91.85,1.06,19.05,12.98,104.96,0.00,138.05,1.29,86.24,12.85,11.87,0.00,112.24,10.57,545.48,43.95,0.00,0.00,600.00,3.28,169.98,40.86,385.88,0.00,600.00,3.04,520.18,30.90,45.87,0.00,600.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000081,634.00,0.00,75.19,6.85,0.00,0.00,82.03,0.00,16.36,5.04,113.68,0.00,135.08,0.00,87.49,5.60,14.79,0.00,107.88,0.00,616.95,17.05,0.00,0.00,634.00,0.00,190.04,16.24,427.72,0.00,634.00,0.00,562.61,13.61,57.78,0.00,634.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000082,647.00,0.00,79.35,12.39,0.00,0.00,91.74,0.00,23.98,8.26,112.34,0.00,144.59,0.00,90.02,11.82,11.90,0.00,113.74,0.00,616.09,30.91,0.00,0.00,647.00,0.00,196.36,26.67,423.97,0.00,647.00,0.00,569.77,29.49,47.74,0.00,647.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000083,644.00,0.00,78.43,2.24,0.00,0.00,80.67,0.00,17.00,1.30,118.78,0.00,137.07,0.00,90.05,2.04,13.41,0.00,105.50,0.00,638.45,5.55,0.00,0.00,644.00,0.00,196.15,4.14,443.71,0.00,644.00,0.00,586.41,4.98,52.61,0.00,644.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000084,524.00,0.00,62.77,5.11,0.00,0.00,67.88,0.00,13.36,3.58,97.12,0.00,114.06,0.00,71.81,5.10,10.50,0.00,87.41,0.00,511.33,12.67,0.00,0.00,524.00,0.00,149.73,11.45,362.82,0.00,524.00,0.00,470.05,12.52,41.43,0.00,524.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000085,616.00,0.00,72.93,11.66,0.00,0.00,84.59,0.00,16.03,9.20,110.56,0.00,135.79,0.00,84.54,11.02,15.10,0.00,110.65,0.00,587.26,28.74,0.00,0.00,616.00,0.00,175.65,29.27,411.08,0.00,616.00,0.00,531.54,26.38,58.08,0.00,616.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000086,526.00,0.00,63.25,2.80,0.00,0.00,66.05,0.00,13.73,2.00,95.02,0.00,110.75,0.00,72.44,2.63,13.40,0.00,88.48,0.00,519.02,6.98,0.00,0.00,526.00,0.00,161.49,6.45,358.06,0.00,526.00,0.00,467.49,6.38,52.13,0.00,526.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000087,498.00,0.00,60.27,10.05,0.00,0.00,70.32,0.00,14.66,7.61,89.95,0.00,112.22,0.00,69.43,9.63,9.04,0.00,88.09,0.00,473.53,24.47,0.00,0.00,498.00,0.00,143.77,23.92,330.31,0.00,498.00,0.00,439.43,23.35,35.22,0.00,498.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000088,621.00,0.00,75.67,36.91,0.00,0.00,112.58,0.00,20.72,32.30,102.45,0.00,155.48,0.00,102.40,20.77,10.39,0.00,133.56,0.00,534.88,86.12,0.00,0.00,621.00,0.00,161.64,97.61,361.75,0.00,621.00,0.00,534.74,47.82,38.45,0.00,621.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000089,637.00,0.00,75.29,10.29,0.00,0.00,85.58,0.00,19.44,6.55,111.07,0.00,137.06,0.00,86.15,9.94,13.20,0.00,109.29,0.00,611.32,25.68,0.00,0.00,637.00,0.00,197.73,21.12,418.15,0.00,637.00,0.00,560.26,24.49,52.25,0.00,637.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000090,579.00,2.96,69.25,12.19,0.00,0.00,84.40,1.11,16.18,9.28,102.86,0.00,129.42,1.35,80.40,11.45,11.88,0.00,105.08,10.98,538.83,29.18,0.00,0.00,579.00,3.42,169.30,29.11,377.17,0.00,579.00,3.17,502.85,27.36,45.63,0.00,579.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000091,736.00,2.51,74.33,98.81,0.00,0.00,175.65,0.94,31.56,77.77,86.35,0.00,196.62,1.15,94.29,89.01,11.72,0.00,196.17,8.90,501.09,226.02,0.00,0.00,736.00,2.75,202.76,230.92,299.57,0.00,736.00,2.56,488.01,202.55,42.88,0.00,736.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000092,1885.00,696.48,334.75,189.51,0.00,0.00,1220.74,260.79,58.36,142.72,203.51,0.00,665.37,317.57,267.89,175.57,15.83,0.00,776.86,1019.17,686.76,179.07,0.00,0.00,1885.00,640.46,294.30,356.43,593.81,0.00,1885.00,560.55,962.93,315.76,45.76,0.00,1885.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000093,739.00,0.00,76.15,79.30,0.00,0.00,155.44,0.00,28.48,62.17,97.45,0.00,188.09,0.00,101.67,64.33,20.61,0.00,186.61,0.00,549.37,189.63,0.00,0.00,739.00,0.00,198.24,190.98,349.78,0.00,739.00,0.00,518.87,145.31,74.82,0.00,739.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000094,763.00,0.00,77.21,158.06,0.00,0.00,235.27,0.00,40.87,132.69,64.24,0.00,237.80,0.00,130.78,114.82,8.50,0.00,254.10,0.00,416.48,346.52,0.00,0.00,763.00,0.00,175.74,375.09,212.17,0.00,763.00,0.00,487.96,245.80,29.24,0.00,763.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000095,590.00,0.00,65.17,35.13,0.00,0.00,100.30,0.00,22.21,26.04,89.39,0.00,137.64,0.00,85.46,23.87,8.75,0.00,118.08,0.00,502.80,87.20,0.00,0.00,590.00,0.00,173.45,83.12,333.43,0.00,590.00,0.00,496.53,58.81,34.66,0.00,590.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000096,527.00,0.00,51.74,58.33,0.00,0.00,110.07,0.00,16.23,44.78,77.95,0.00,138.97,0.00,63.54,55.53,10.52,0.00,129.59,0.00,387.31,139.69,0.00,0.00,527.00,0.00,113.74,136.21,277.05,0.00,527.00,0.00,359.24,128.62,39.15,0.00,527.00,Barking and Dagenham,Barking and Dagenham,London,LPN,,,,,
,,E01000097,683.00,0.00,83.76,36.69,0.00,0.00,120.45,0.00,31.63,28.24,105.16,0.00,165.03,0.00,104.25,26.94,11.86,0.00,143.05,0.00,595.15,87.85,0.00,0.00,683.00,0.00,213.88,87.69,381.43,0.00,683.00,0.00,573.53,64.12,45.35,0.00,683.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000098,665.00,2.73,77.20,31.39,0.00,0.00,111.31,1.02,21.98,23.91,108.58,0.00,155.49,1.24,90.20,29.01,11.96,0.00,132.41,9.99,580.69,74.32,0.00,0.00,665.00,3.10,195.37,73.98,392.55,0.00,665.00,2.90,547.35,69.02,45.73,0.00,665.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000099,983.00,5.37,110.38,50.82,0.00,0.00,166.57,2.01,30.72,39.56,160.85,0.00,233.15,2.45,134.58,42.51,17.38,0.00,196.92,20.31,838.66,124.03,0.00,0.00,983.00,6.31,251.07,126.20,599.43,0.00,983.00,5.88,804.83,103.98,68.31,0.00,983.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000100,617.00,0.00,72.16,10.28,0.00,0.00,82.45,0.00,18.27,5.76,109.51,0.00,133.53,0.00,84.71,8.67,13.29,0.00,106.67,0.00,591.37,25.63,0.00,0.00,617.00,0.00,187.51,18.49,411.00,0.00,617.00,0.00,543.69,21.16,52.15,0.00,617.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000101,642.00,0.00,77.65,12.33,0.00,0.00,89.98,0.00,22.60,9.52,107.49,0.00,139.61,0.00,88.26,11.49,13.24,0.00,112.99,0.00,610.97,31.03,0.00,0.00,642.00,0.00,200.72,31.10,410.18,0.00,642.00,0.00,560.20,28.68,53.12,0.00,642.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000102,715.00,0.00,81.65,26.17,0.00,0.00,107.82,0.00,22.85,20.03,116.19,0.00,159.07,0.00,95.58,23.68,11.72,0.00,130.98,0.00,649.32,65.68,0.00,0.00,715.00,0.00,209.94,64.94,440.12,0.00,715.00,0.00,608.53,59.30,47.17,0.00,715.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000103,586.00,2.96,103.69,37.43,0.00,0.00,144.09,1.11,62.36,31.38,87.94,0.00,182.79,1.35,101.53,23.75,6.02,0.00,132.66,9.25,501.14,75.61,0.00,0.00,586.00,2.93,222.71,84.31,276.06,0.00,586.00,3.17,502.76,56.89,23.18,0.00,586.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000104,733.00,5.39,79.38,61.38,0.00,0.00,146.15,2.02,27.21,47.38,107.16,0.00,183.77,2.46,96.50,52.04,54.46,0.00,205.47,19.57,569.48,143.94,0.00,0.00,733.00,6.10,196.39,145.65,384.86,0.00,733.00,4.80,450.68,103.48,174.05,0.00,733.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000105,1020.00,0.00,117.09,144.54,0.00,0.00,261.63,0.00,68.41,109.93,111.28,0.00,289.62,0.00,144.10,128.95,33.54,0.00,306.59,0.00,699.42,320.58,0.00,0.00,1020.00,0.00,332.49,314.99,372.52,0.00,1020.00,0.00,635.66,271.04,113.30,0.00,1020.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000106,926.00,2.70,116.95,159.64,0.00,0.00,279.28,1.01,54.99,144.50,86.25,0.00,286.75,1.23,154.21,137.56,24.94,0.00,317.93,8.61,588.72,328.66,0.00,0.00,926.00,2.71,255.74,393.28,274.27,0.00,926.00,2.40,571.60,272.58,79.42,0.00,926.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000107,615.00,6.08,70.73,19.24,0.00,0.00,96.05,2.28,18.86,14.64,100.84,0.00,136.61,2.77,81.68,17.93,17.44,0.00,119.82,22.79,545.66,46.55,0.00,0.00,615.00,7.21,181.50,47.11,379.18,0.00,615.00,6.48,499.05,42.71,66.76,0.00,615.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000108,732.00,2.75,81.72,76.95,0.00,0.00,161.42,1.03,29.04,70.25,84.86,0.00,185.18,1.25,107.80,62.36,10.14,0.00,181.55,10.22,537.19,184.58,0.00,0.00,732.00,3.20,193.09,222.15,313.55,0.00,732.00,2.95,540.38,149.56,39.10,0.00,732.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000109,904.00,0.00,101.75,32.36,0.00,0.00,134.10,0.00,27.80,24.09,148.94,0.00,200.83,0.00,119.61,28.45,20.23,0.00,168.29,0.00,822.20,81.80,0.00,0.00,904.00,0.00,259.06,78.43,566.52,0.00,904.00,0.00,753.55,70.21,80.24,0.00,904.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000110,521.00,0.00,61.17,11.25,0.00,0.00,72.42,0.00,15.53,7.91,91.17,0.00,114.61,0.00,71.61,9.71,10.24,0.00,91.55,0.00,492.99,28.01,0.00,0.00,521.00,0.00,153.63,25.39,341.98,0.00,521.00,0.00,456.71,23.86,40.43,0.00,521.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000111,748.00,0.00,83.39,47.16,0.00,0.00,130.55,0.00,27.04,36.23,112.35,0.00,175.62,0.00,99.61,41.37,29.50,0.00,170.49,0.00,633.71,114.29,0.00,0.00,748.00,0.00,224.41,113.27,410.33,0.00,748.00,0.00,549.40,92.53,106.06,0.00,748.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000112,746.00,2.86,94.93,92.70,0.00,0.00,190.49,1.07,26.76,93.03,95.43,0.00,216.28,1.30,136.41,66.83,7.30,0.00,211.84,9.50,537.58,198.92,0.00,0.00,746.00,2.99,162.73,263.95,316.33,0.00,746.00,2.75,574.23,143.79,25.23,0.00,746.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000113,651.00,0.00,40.32,13.05,0.00,101.93,155.30,0.00,5.37,4.31,25.76,167.03,202.46,0.00,21.40,5.33,2.93,167.03,196.69,0.00,325.63,32.99,0.00,292.38,651.00,0.00,50.63,14.10,98.54,487.73,651.00,0.00,138.03,13.41,11.83,487.73,651.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000114,798.00,2.88,86.12,59.00,0.00,0.00,148.00,1.08,19.66,44.23,147.52,0.00,212.49,1.31,125.41,35.23,4.40,0.00,166.35,10.50,648.35,139.15,0.00,0.00,798.00,3.19,142.47,133.22,519.12,0.00,798.00,3.09,693.50,84.46,16.95,0.00,798.00,Barking and Dagenham,Barking and Dagenham,London,EPN,,,,,
,,E01000115,469.00,0.00,56.72,0.00,0.00,0.00,56.72,0.00,10.48,0.00,90.87,0.00,101.35,0.00,64.57,0.00,13.03,0.00,77.60,0.00,469.00,0.00,0.00,0.00,469.00,0.00,125.77,0.00,343.23,0.00,469.00,0.00,418.26,0.00,50.74,0.00,469.00,Barnet,Barnet,London,EPN,,,,,
,,E01000116,618.00,5.67,73.08,3.93,0.00,0.00,82.68,2.12,14.01,2.44,117.21,0.00,135.78,2.58,83.36,4.22,14.46,0.00,104.63,21.49,586.88,9.63,0.00,0.00,618.00,6.75,160.34,7.88,443.03,0.00,618.00,6.22,544.43,10.36,57.00,0.00,618.00,Barnet,Barnet,London,EPN,,,,,
,,E01000117,684.00,0.00,84.29,12.76,0.00,0.00,97.06,0.00,15.61,12.47,129.44,0.00,157.52,0.00,100.96,9.02,14.40,0.00,124.38,0.00,653.49,30.51,0.00,0.00,684.00,0.00,178.82,38.49,466.69,0.00,684.00,0.00,608.51,21.18,54.31,0.00,684.00,Barnet,Barnet,London,EPN,,,,,
,,E01000118,801.00,0.00,90.88,23.78,0.00,0.00,114.66,0.00,22.71,18.54,133.66,0.00,174.91,0.00,107.70,19.83,17.23,0.00,144.76,0.00,740.56,60.44,0.00,0.00,801.00,0.00,227.67,60.85,512.48,0.00,801.00,0.00,682.87,49.29,68.84,0.00,801.00,Barnet,Barnet,London,EPN,,,,,
,,E01000119,622.00,0.76,75.96,0.00,0.00,0.00,76.72,0.28,14.20,0.00,120.76,0.00,135.25,0.35,86.46,0.00,17.52,0.00,104.33,10.91,611.09,0.00,0.00,0.00,622.00,3.39,168.28,0.00,450.33,0.00,622.00,3.08,551.71,0.00,67.21,0.00,622.00,Barnet,Barnet,London,EPN,,,,,
,,E01000120,506.00,0.00,61.17,1.55,0.00,0.00,62.71,0.00,12.38,0.99,95.66,0.00,109.03,0.00,69.91,1.32,14.55,0.00,85.77,0.00,502.14,3.86,0.00,0.00,506.00,0.00,142.71,3.17,360.11,0.00,506.00,0.00,446.70,3.16,56.14,0.00,506.00,Barnet,Barnet,London,EPN,,,,,
,,E01000121,516.00,0.00,61.56,0.00,0.00,0.00,61.56,0.00,13.67,0.00,90.17,0.00,103.84,0.00,69.49,0.00,20.47,0.00,89.97,0.00,516.00,0.00,0.00,0.00,516.00,0.00,167.76,0.00,348.24,0.00,516.00,0.00,438.36,0.00,77.64,0.00,516.00,Barnet,Barnet,London,EPN,,,,,
,,E01000122,543.00,0.75,66.40,0.00,0.00,0.00,67.15,0.28,11.94,0.00,107.28,0.00,119.49,0.34,75.78,0.00,13.12,0.00,89.24,10.77,532.23,0.00,0.00,0.00,543.00,3.35,140.95,0.00,398.70,0.00,543.00,3.09,489.03,0.00,50.88,0.00,543.00,Barnet,Barnet,London,EPN,,,,,
,,E01000123,719.00,0.00,82.76,8.68,0.00,0.00,91.44,0.00,18.43,6.31,125.22,0.00,149.96,0.00,94.71,8.57,17.26,0.00,120.54,0.00,696.75,22.25,0.00,0.00,719.00,0.00,213.30,20.92,484.78,0.00,719.00,0.00,628.40,21.38,69.21,0.00,719.00,Barnet,Barnet,London,EPN,,,,,
,,E01000124,703.00,33.67,94.51,4.98,0.00,0.00,133.16,12.61,16.15,5.98,122.37,0.00,157.11,15.35,96.52,5.29,33.46,0.00,150.62,153.41,540.35,9.24,0.00,0.00,703.00,60.41,184.42,18.40,439.77,0.00,703.00,50.45,527.72,11.18,113.66,0.00,703.00,Barnet,Barnet,London,EPN,,,,,
,,E01000125,997.00,2.86,132.56,73.16,0.00,0.00,208.58,1.07,51.72,66.54,142.23,0.00,261.56,1.30,165.03,58.24,25.29,0.00,249.86,9.89,823.78,163.33,0.00,0.00,997.00,3.09,310.17,195.51,488.23,0.00,997.00,2.79,778.89,126.82,88.50,0.00,997.00,Barnet,Barnet,London,EPN,,,,,
,,E01000126,875.00,2.64,102.71,145.56,0.00,16.12,267.02,0.99,41.95,120.55,90.96,16.04,270.49,1.20,134.12,112.13,20.10,16.04,283.59,8.60,542.72,306.21,0.00,17.47,875.00,2.79,204.84,345.40,304.50,17.48,875.00,2.51,548.45,237.99,68.57,17.48,875.00,Barnet,Barnet,London,EPN,,,,,
,,E01000127,529.00,0.00,66.50,4.37,0.00,0.00,70.87,0.00,15.36,3.25,97.08,0.00,115.69,0.00,75.82,4.30,13.82,0.00,93.94,0.00,518.62,10.38,0.00,0.00,529.00,0.00,169.71,10.00,349.28,0.00,529.00,0.00,467.67,9.95,51.39,0.00,529.00,Barnet,Barnet,London,EPN,,,,,
,,E01000128,637.00,0.00,81.31,4.25,0.00,0.00,85.56,0.00,19.05,2.14,123.26,0.00,144.45,0.00,92.55,4.52,15.30,0.00,112.36,0.00,626.97,10.03,0.00,0.00,637.00,0.00,191.67,6.53,438.80,0.00,637.00,0.00,569.60,10.46,56.94,0.00,637.00,Barnet,Barnet,London,EPN,,,,,
,,E01000129,621.00,0.66,38.04,21.78,0.00,108.68,169.16,0.25,8.15,7.26,17.60,170.71,203.98,0.30,19.50,9.00,3.21,170.71,202.73,2.62,277.69,55.59,0.00,285.10,621.00,0.82,55.60,24.30,68.83,471.46,621.00,0.75,113.16,22.66,12.98,471.46,621.00,Barnet,Barnet,London,EPN,,,,,
,,E01000130,616.00,0.00,72.21,58.87,0.00,0.00,131.09,0.00,24.20,50.66,88.05,0.00,162.91,0.00,90.28,50.98,13.42,0.00,154.67,0.00,481.02,134.98,0.00,0.00,616.00,0.00,160.48,150.32,305.21,0.00,616.00,0.00,454.19,113.71,48.10,0.00,616.00,Barnet,Barnet,London,EPN,,,,,
,,E01000131,772.00,5.91,86.49,31.15,0.00,0.00,123.55,2.21,24.62,25.21,117.31,0.00,169.35,2.69,102.13,27.60,19.18,0.00,151.60,22.67,672.18,77.16,0.00,0.00,772.00,7.14,232.27,82.74,449.85,0.00,772.00,6.46,622.87,67.39,75.28,0.00,772.00,Barnet,Barnet,London,EPN,,,,,
,,E01000132,513.00,0.00,65.48,2.95,0.00,0.00,68.43,0.00,15.24,1.60,98.90,0.00,115.73,0.00,74.33,3.13,13.83,0.00,91.29,0.00,506.02,6.98,0.00,0.00,513.00,0.00,154.36,4.90,353.74,0.00,513.00,0.00,454.55,7.21,51.24,0.00,513.00,Barnet,Barnet,London,EPN,,,,,
,,E01000133,584.00,0.00,72.89,13.59,0.00,0.00,86.47,0.00,17.60,10.73,107.55,0.00,135.88,0.00,84.47,12.62,12.41,0.00,109.51,0.00,552.10,31.90,0.00,0.00,584.00,0.00,170.34,32.54,381.13,0.00,584.00,0.00,508.54,29.24,46.22,0.00,584.00,Barnet,Barnet,London,EPN,,,,,
,,E01000134,613.00,0.00,68.99,61.55,0.00,0.00,130.54,0.00,24.30,50.62,84.72,0.00,159.64,0.00,98.08,43.49,10.52,0.00,152.09,0.00,472.08,140.92,0.00,0.00,613.00,0.00,170.94,149.58,292.48,0.00,613.00,0.00,478.41,96.90,37.69,0.00,613.00,Barnet,Barnet,London,EPN,,,,,
,,E01000135,717.00,13.24,98.17,68.46,0.00,0.00,179.87,4.96,40.02,53.19,95.48,0.00,193.66,6.04,99.47,61.36,8.71,0.00,175.58,42.85,531.13,143.03,0.00,0.00,717.00,14.64,207.66,159.72,334.98,0.00,717.00,14.08,523.95,145.74,33.24,0.00,717.00,Barnet,Barnet,London,EPN,,,,,
,,E01000136,612.00,0.00,77.74,76.86,0.00,0.00,154.60,0.00,41.57,59.25,77.24,0.00,178.06,0.00,85.99,70.25,19.11,0.00,175.35,0.00,445.43,166.57,0.00,0.00,612.00,0.00,189.78,167.35,254.88,0.00,612.00,0.00,396.55,149.91,65.55,0.00,612.00,Barnet,Barnet,London,EPN,,,,,
,,E01000137,713.00,2.71,70.01,105.49,0.00,0.00,178.21,1.01,42.59,81.49,59.84,0.00,184.94,1.24,89.37,93.42,7.29,0.00,191.32,10.11,448.71,254.17,0.00,0.00,713.00,3.15,232.66,256.86,220.34,0.00,713.00,2.98,452.07,229.20,28.75,0.00,713.00,Barnet,Barnet,London,EPN,,,,,
,,E01000138,689.00,8.66,85.92,80.61,0.00,0.00,175.19,3.24,38.90,66.68,85.23,0.00,194.06,3.95,106.92,69.47,11.85,0.00,192.19,28.08,492.09,168.83,0.00,0.00,689.00,8.99,211.10,188.05,280.86,0.00,689.00,8.32,490.57,149.19,40.91,0.00,689.00,Barnet,Barnet,London,EPN,,,,,
,,E01000139,607.00,5.70,80.40,68.40,0.00,0.00,154.49,2.13,45.06,51.69,66.30,0.00,165.18,2.60,76.02,63.14,10.18,0.00,151.94,19.11,439.76,148.13,0.00,0.00,607.00,6.25,216.12,153.94,230.69,0.00,607.00,6.17,408.42,152.80,39.61,0.00,607.00,Barnet,Barnet,London,EPN,,,,,
,,E01000140,816.00,1.36,53.24,62.75,0.00,127.77,245.12,0.51,14.98,21.91,20.10,209.36,266.85,0.62,29.58,24.56,3.29,209.36,267.41,4.65,306.05,138.82,0.00,366.48,816.00,1.45,71.77,63.44,67.99,611.35,816.00,1.36,136.18,55.21,11.90,611.35,816.00,Barnet,Barnet,London,EPN,,,,,
,,E01000141,845.00,2.88,102.24,122.16,0.00,0.00,227.28,1.08,62.98,94.77,79.97,0.00,238.80,1.31,129.56,107.83,7.50,0.00,246.21,9.61,572.40,262.99,0.00,0.00,845.00,3.01,307.61,269.08,265.30,0.00,845.00,2.84,578.24,237.38,26.54,0.00,845.00,Barnet,Barnet,London,EPN,,,,,
